route_band,cabin,pax_count,region,origin_region,total_duration,booking_month,stop_type,airline,total_legs,booking_dayofweek,lead_time_days,loyalty_members,destination,origin_city,city,home_region,booking_year,trip_type,payment_method,origin,nationality,airline_name,gender
1,0,2,8,5,289,11,1,40,1,0,17,0,38,50,31,5,2022,1,3,55,22,39,0
0,1,1,8,0,313,5,0,37,1,5,66,0,43,42,37,8,2025,1,4,50,32,35,0
0,0,2,4,5,986,5,1,27,2,4,47,0,4,41,5,5,2018,2,5,46,5,30,1
1,1,3,8,5,478,3,1,20,2,6,5,1,43,41,37,5,2025,2,3,46,9,21,1
0,1,1,4,5,912,6,0,29,2,5,8,1,59,24,52,4,2015,2,0,27,31,47,0
3,3,4,5,1,1756,5,1,15,2,6,14,2,55,77,50,5,2019,2,4,80,9,18,1
1,1,3,8,5,287,11,0,13,1,6,3,1,20,41,19,5,2016,1,5,46,30,16,0
3,1,3,2,5,829,7,0,40,1,2,20,0,56,41,51,5,2017,1,3,46,28,39,0
0,0,2,5,0,331,10,1,45,1,6,109,1,55,42,50,5,2019,1,5,50,28,42,1
0,3,3,7,5,760,1,1,40,2,5,28,0,11,41,8,5,2024,2,1,46,30,39,0
0,0,5,7,5,395,6,1,38,1,2,52,4,32,41,26,7,2022,1,5,46,15,37,0
0,1,2,4,5,804,9,1,7,2,0,34,1,79,41,78,4,2024,2,3,46,2,10,1
1,3,2,5,8,300,3,0,4,1,5,35,0,7,17,47,8,2025,1,3,51,22,5,0
0,0,1,4,5,723,10,1,18,2,6,46,1,52,41,46,5,2021,2,5,46,9,1,0
0,1,3,6,0,417,12,0,21,1,3,17,1,15,42,10,6,2018,1,1,50,8,25,0
2,2,2,5,5,170,8,1,45,2,6,111,0,68,0,63,5,2018,2,1,6,31,42,1
1,1,1,8,5,181,7,1,20,1,4,26,1,58,41,53,5,2023,1,3,46,28,21,1
1,1,2,8,5,224,5,1,43,1,0,48,0,35,41,30,8,2022,1,5,46,9,45,0
0,1,5,4,5,327,5,0,53,1,6,84,2,52,41,46,4,2022,1,3,46,31,54,0
1,1,3,8,5,319,10,0,15,1,6,35,1,51,41,17,5,2017,1,1,46,2,18,0
3,1,3,2,5,1798,6,1,15,2,0,64,1,75,55,72,5,2018,2,5,54,2,18,1
1,0,3,8,5,497,2,0,27,2,6,11,2,17,41,39,5,2016,2,0,46,25,30,1
0,1,3,1,8,653,2,1,4,2,4,17,1,80,39,77,8,2024,2,5,17,29,5,0
1,0,1,6,4,700,3,1,25,2,1,26,0,3,6,4,4,2017,0,3,5,16,27,0
3,3,5,2,5,1657,11,1,27,2,5,41,2,1,41,2,5,2019,2,4,46,2,30,0
0,0,4,3,1,695,12,1,24,2,6,14,0,62,45,76,3,2023,0,1,47,4,29,0
0,3,2,4,5,306,12,0,29,1,0,47,0,4,41,5,4,2023,1,3,46,28,47,1
0,1,2,7,5,760,8,1,38,2,4,11,1,32,55,26,7,2021,2,3,54,9,37,0
1,3,3,8,5,404,8,1,54,2,2,32,0,38,55,31,5,2019,2,5,54,25,34,0
1,1,2,8,5,432,7,1,18,2,5,23,0,35,50,30,5,2019,2,3,55,31,1,0
3,3,2,3,5,451,3,1,27,1,2,71,1,33,41,28,5,2022,1,5,46,28,30,0
0,2,1,8,3,305,8,1,8,1,3,11,0,43,66,37,8,2018,1,2,37,21,9,1
1,0,2,8,5,258,9,1,18,1,1,45,0,51,41,17,5,2017,1,5,46,31,1,1
0,1,3,4,5,699,8,0,54,2,3,98,1,29,41,64,5,2022,2,5,46,2,34,1
0,0,2,0,5,765,2,0,14,2,1,1,1,0,41,1,0,2025,2,0,46,10,17,0
0,0,5,4,5,744,11,0,27,2,4,27,1,18,41,60,5,2024,2,3,46,12,30,0
0,0,2,4,5,708,3,1,47,2,3,22,0,8,41,9,4,2017,2,2,46,9,49,1
0,1,2,7,7,861,10,0,13,2,1,46,0,19,40,34,5,2025,2,1,45,36,16,0
1,1,5,8,5,497,5,1,17,2,4,94,0,38,41,31,5,2018,2,1,46,29,19,1
3,3,3,2,5,905,1,1,54,1,0,35,1,13,41,14,5,2019,1,4,46,28,34,1
3,1,6,3,5,892,11,1,18,2,6,60,3,62,41,76,5,2020,0,4,46,9,1,1
1,0,1,8,5,244,5,1,43,1,4,100,1,14,41,54,8,2023,1,0,46,29,45,1
0,0,3,4,5,500,2,1,45,1,5,60,0,29,41,64,5,2022,1,2,46,9,42,1
1,1,1,8,5,519,8,1,8,2,6,57,1,22,41,22,8,2015,0,2,46,2,9,0
0,1,1,4,5,341,9,1,20,1,6,28,1,81,47,81,5,2017,1,3,7,9,21,1
0,0,3,4,5,955,8,1,22,2,6,112,1,8,41,9,4,2016,2,1,46,5,23,0
2,1,4,8,8,239,10,1,4,2,6,55,2,48,17,43,8,2023,2,5,51,3,5,1
3,0,6,3,5,998,7,1,27,2,1,58,2,78,41,73,5,2018,2,3,46,9,30,1
1,1,5,6,5,223,10,1,27,1,3,34,2,9,41,12,5,2021,1,3,46,30,30,1
1,3,4,5,6,108,8,1,32,1,0,47,0,54,69,55,6,2025,1,1,74,8,15,1
1,1,4,8,5,414,4,1,45,2,0,84,1,17,50,39,5,2017,2,3,55,30,42,1
0,1,2,4,5,796,7,0,18,2,3,41,0,5,41,6,5,2020,0,1,46,37,1,1
2,1,5,8,8,328,9,1,13,2,1,92,2,51,31,17,5,2023,2,3,38,14,16,1
3,1,4,2,5,1244,12,0,20,2,3,63,0,13,41,14,5,2015,0,5,46,9,21,1
1,0,2,8,5,264,4,0,55,1,6,73,0,20,41,19,5,2020,1,0,46,30,55,0
0,1,1,6,8,755,12,1,43,2,1,42,1,74,30,69,8,2022,2,3,35,29,45,1
0,2,3,4,5,328,3,0,15,1,5,80,0,39,41,32,5,2022,1,0,46,12,18,0
1,1,1,6,4,557,3,1,53,2,3,21,1,9,5,12,4,2015,2,2,4,16,54,0
0,1,1,4,5,894,5,1,7,2,1,57,0,81,23,81,4,2023,2,5,26,22,10,0
1,1,2,8,5,465,2,0,20,2,6,30,1,58,41,53,5,2023,2,1,46,29,21,1
1,0,1,8,5,510,11,0,45,2,6,15,0,48,41,43,5,2023,2,5,46,14,42,0
1,1,4,5,6,494,11,1,20,2,1,26,2,7,12,47,5,2020,0,3,9,8,21,1
0,1,5,7,5,770,5,1,27,2,5,31,2,11,41,8,5,2024,2,1,46,31,30,0
3,0,6,2,5,1667,8,1,20,2,0,2,3,1,41,2,5,2025,2,5,46,9,21,0
3,0,3,1,5,1675,8,0,55,2,6,86,0,36,35,79,5,2021,2,4,40,31,55,1
1,1,1,8,5,205,6,0,37,1,3,41,1,73,41,70,8,2025,1,4,46,3,35,1
1,3,2,8,5,273,5,0,37,1,6,11,1,20,41,19,8,2023,1,0,46,31,35,0
1,3,1,6,5,173,10,1,27,1,2,16,0,77,41,75,5,2016,1,4,46,9,30,1
0,1,1,4,5,348,2,1,27,1,5,37,1,69,41,33,5,2025,1,1,46,22,30,0
0,2,1,0,7,1241,1,1,55,3,5,8,0,21,71,16,5,2022,0,1,72,10,55,1
0,1,6,4,5,738,7,1,27,2,6,35,4,18,41,60,5,2022,0,1,46,9,30,0
2,0,2,4,4,144,2,1,6,1,2,22,0,81,60,81,4,2025,1,4,18,37,22,1
0,1,1,7,6,915,11,1,55,2,0,43,1,57,69,49,5,2015,2,0,74,15,55,1
0,3,3,4,5,915,2,1,28,2,5,58,0,30,41,25,4,2025,2,3,46,22,31,0
0,1,2,4,5,813,1,1,40,2,0,50,0,29,41,64,5,2021,2,3,46,2,39,0
1,2,4,6,5,402,7,1,27,2,4,86,1,74,41,69,5,2023,2,2,46,31,30,0
3,3,1,1,5,811,7,1,13,1,1,21,0,36,24,79,5,2018,1,3,27,28,16,1
1,1,6,8,5,477,3,1,37,2,6,19,4,66,41,62,8,2022,2,1,46,30,35,1
1,0,4,8,5,475,8,0,43,2,1,60,0,43,41,37,8,2024,2,3,46,9,45,0
1,1,3,8,5,1096,9,0,45,3,6,35,1,43,41,37,5,2018,0,2,46,3,42,1
3,1,5,3,5,484,6,1,27,1,3,53,0,62,41,76,5,2023,1,3,46,2,30,0
1,0,2,8,5,268,2,1,17,1,1,70,0,58,24,53,5,2015,1,5,27,31,19,1
0,3,2,7,5,382,10,1,31,1,2,36,1,45,41,40,7,2016,1,3,46,31,32,0
0,3,1,4,5,340,12,1,20,1,5,30,1,59,41,52,5,2024,1,1,46,12,21,1
0,3,3,4,5,892,12,1,29,2,6,13,1,81,41,81,4,2018,2,1,46,13,47,1
1,0,2,8,5,317,1,1,54,1,6,104,1,38,41,31,5,2016,1,2,46,31,34,0
0,3,3,3,8,959,3,0,9,2,4,20,0,78,22,73,3,2022,0,3,22,18,14,1
2,3,2,5,5,178,9,1,15,2,0,89,1,6,55,0,5,2021,2,4,54,9,18,1
1,1,4,6,5,408,10,1,27,2,5,83,0,61,41,57,5,2024,2,2,46,9,30,1
1,0,4,8,5,430,1,1,20,2,5,101,1,20,41,19,5,2017,2,1,46,9,21,1
0,0,3,4,5,898,2,1,16,2,1,32,2,8,41,9,4,2020,2,5,46,2,41,1
3,3,2,2,5,1707,4,1,40,2,4,41,0,1,23,2,5,2025,2,1,26,22,39,1
1,1,5,5,8,484,8,0,4,2,1,15,1,27,13,24,8,2019,2,3,12,30,5,1
0,1,3,6,7,603,10,0,41,2,5,53,1,15,26,10,6,2019,2,5,32,15,40,1
1,0,2,6,5,988,11,1,27,3,5,3,0,16,41,15,5,2019,0,2,46,30,30,0
1,1,2,6,5,160,11,0,27,1,2,11,0,28,41,80,5,2025,1,0,46,31,30,0
0,1,5,4,5,424,1,1,15,1,1,74,1,52,41,46,5,2023,1,5,46,2,18,0
1,0,4,5,8,278,1,1,4,1,2,72,0,46,17,41,8,2024,1,3,51,22,5,1
3,1,1,2,5,890,4,1,45,1,6,100,0,1,41,2,5,2023,1,1,46,2,42,0
3,1,4,1,5,877,12,1,45,1,2,31,1,80,41,77,5,2019,1,0,46,6,42,1
0,0,2,4,5,759,9,1,17,2,1,38,0,53,24,48,5,2022,2,3,27,30,19,0
0,1,2,4,5,750,8,0,17,2,5,44,1,29,50,64,5,2023,2,0,55,28,19,0
0,0,1,4,5,396,2,1,45,1,3,13,0,30,35,25,5,2018,1,1,40,12,42,1
0,3,3,4,5,774,5,1,18,2,4,78,1,29,41,64,5,2024,2,3,46,31,1,0
1,2,5,4,6,608,8,1,32,2,4,42,2,30,29,25,6,2021,2,5,34,8,15,1
3,1,2,3,5,1026,4,1,27,2,5,72,1,33,41,28,5,2021,2,2,46,22,30,0
1,1,2,5,6,151,9,1,36,1,3,82,0,55,7,50,6,2019,1,5,10,16,36,0
0,0,2,0,5,370,8,0,14,1,3,30,1,23,41,21,0,2018,1,1,46,28,17,0
0,1,3,4,8,509,7,1,37,1,1,19,1,30,53,25,8,2021,1,4,58,17,35,1
1,3,2,8,5,518,7,1,55,2,2,26,0,66,63,62,5,2025,2,0,68,34,55,1
1,1,1,8,5,508,4,1,27,2,4,7,0,43,41,37,5,2020,2,3,46,30,30,0
1,0,1,8,5,489,2,1,20,2,3,46,0,20,41,19,5,2024,2,3,46,9,21,0
0,1,6,4,5,742,10,1,15,2,1,53,3,8,41,9,5,2024,2,3,46,9,18,1
1,1,1,8,5,195,2,0,27,1,2,112,0,58,41,53,5,2018,1,3,46,2,30,0
0,0,4,8,1,767,2,1,12,2,4,31,0,48,45,43,1,2022,2,3,47,29,13,1
3,1,2,3,5,504,5,1,27,1,4,65,1,33,41,28,5,2017,1,2,46,2,30,1
3,1,1,2,5,1592,7,1,15,3,3,66,1,1,41,2,5,2019,0,4,46,30,18,0
1,1,3,8,5,318,2,1,40,1,3,66,1,24,41,58,5,2023,1,4,46,30,39,1
1,0,5,8,5,572,1,1,55,2,0,1,2,48,41,43,5,2018,2,3,46,29,55,1
0,1,1,4,5,892,3,1,27,2,4,71,0,29,41,64,5,2023,2,2,46,28,30,1
0,0,5,7,5,708,6,0,40,2,3,1,1,32,50,26,5,2021,2,3,55,2,39,1
0,1,4,3,7,1111,1,1,52,3,4,32,1,37,40,66,7,2024,0,1,45,18,51,0
0,1,2,4,5,815,6,1,54,2,1,37,2,8,41,9,5,2018,2,1,46,22,34,1
1,0,2,8,5,200,4,1,4,1,4,51,1,58,41,53,8,2023,1,2,46,14,5,0
0,1,1,4,5,338,4,1,17,1,5,42,0,52,41,46,5,2025,1,3,46,30,19,1
0,1,2,4,5,373,1,1,54,1,2,21,1,79,68,78,5,2025,1,1,71,22,34,0
0,1,1,4,5,1208,2,1,45,3,0,81,1,5,50,6,5,2019,0,4,55,31,42,1
0,1,2,7,5,667,10,0,40,2,4,22,0,57,41,49,5,2023,2,2,46,11,39,1
1,3,4,8,5,263,4,1,18,1,5,51,0,66,41,62,5,2022,1,5,46,29,1,0
0,1,1,1,7,811,12,0,48,2,2,11,0,36,34,79,1,2018,2,3,19,15,50,1
0,1,2,5,0,341,9,1,45,1,4,81,0,68,42,63,5,2021,1,5,50,20,42,1
0,1,3,6,0,751,5,0,21,2,0,9,0,74,56,69,6,2020,2,3,60,23,25,0
0,1,5,4,5,465,12,1,54,1,5,3,1,81,55,81,5,2018,1,5,54,31,34,0
1,1,4,6,5,290,3,1,18,2,4,7,1,15,41,10,5,2015,2,4,46,19,1,0
0,0,2,4,5,743,3,1,27,2,0,67,0,39,47,32,5,2016,2,1,7,17,30,0
0,1,3,4,5,729,12,1,55,2,6,20,0,30,41,25,5,2024,2,3,46,9,55,0
0,1,5,5,7,690,1,1,31,2,6,55,1,46,40,41,7,2019,2,3,45,36,32,1
2,3,2,5,5,760,7,0,45,3,2,12,0,7,35,47,5,2024,0,0,40,28,42,0
2,0,2,8,8,800,2,1,43,3,5,47,0,51,58,17,8,2025,0,3,24,34,45,1
0,0,3,4,5,760,3,1,27,2,4,4,2,18,41,60,5,2023,2,1,46,17,30,0
1,3,1,6,5,252,3,0,32,2,5,81,1,10,41,7,6,2023,2,1,46,9,15,0
0,3,1,7,4,416,4,1,7,1,6,67,1,45,52,40,4,2020,1,1,59,17,10,1
0,0,1,5,4,458,11,1,28,1,6,46,0,54,44,55,4,2024,1,5,49,13,31,0
0,3,1,3,1,741,2,0,1,2,6,28,0,37,59,66,1,2017,2,1,41,4,7,0
0,1,2,4,5,355,1,1,3,1,3,17,1,30,41,25,4,2021,1,5,46,22,4,1
0,1,1,8,6,1145,5,0,50,3,0,51,1,58,10,53,8,2023,0,2,15,35,46,1
0,0,2,4,8,1118,2,0,49,2,5,25,1,52,58,46,8,2023,2,5,24,17,53,1
1,1,3,8,5,256,6,1,37,1,3,3,0,35,47,30,8,2023,1,2,7,34,35,0
0,1,2,7,5,803,9,1,27,2,4,20,0,70,41,27,5,2024,2,5,46,11,30,0
1,1,1,8,5,251,3,1,40,1,5,38,1,17,41,39,5,2016,1,3,46,14,39,1
1,1,5,8,5,605,9,1,27,2,6,7,2,48,41,43,5,2025,2,3,46,9,30,0
0,1,6,6,2,347,11,1,23,1,2,114,1,16,2,15,2,2022,1,4,1,8,26,0
0,3,2,0,5,766,1,0,27,2,4,3,0,50,41,42,5,2025,2,1,46,9,30,0
1,1,2,6,4,737,2,1,6,2,0,26,0,15,52,10,4,2024,2,4,59,13,22,1
0,1,4,4,5,1265,1,1,20,3,3,53,2,29,0,64,5,2015,0,3,6,28,21,1
0,1,1,4,5,1182,7,1,25,3,3,32,1,79,41,78,4,2023,0,3,46,5,27,1
0,3,2,0,5,429,11,1,17,1,6,150,0,2,41,3,5,2024,1,1,46,30,19,1
0,1,3,3,6,712,9,1,13,2,6,103,0,67,7,67,5,2021,2,3,10,16,16,1
1,3,2,6,5,255,5,1,55,2,0,6,0,9,41,12,5,2021,2,5,46,30,55,0
3,1,5,2,5,1575,7,1,39,2,0,54,4,1,20,2,2,2018,2,1,25,9,38,1
0,3,5,2,4,444,7,0,7,1,4,12,1,56,32,51,4,2021,1,2,39,5,10,1
3,1,1,3,5,1100,7,1,55,2,4,22,1,37,41,66,5,2022,2,1,46,21,55,0
0,3,3,4,5,795,11,1,13,2,2,31,2,8,41,9,5,2023,2,3,46,9,16,1
1,0,1,6,5,335,6,0,27,2,1,26,1,16,41,15,5,2019,2,5,46,31,30,1
2,1,3,5,5,96,12,1,27,1,1,75,1,25,41,20,5,2015,1,2,46,31,30,0
0,1,1,7,5,844,2,1,27,2,5,14,0,57,41,49,5,2022,0,3,46,28,30,0
0,1,3,7,5,363,4,1,18,1,4,23,0,57,41,49,5,2019,1,5,46,9,1,0
1,1,4,8,5,287,3,1,55,1,2,73,0,22,55,22,5,2019,1,1,54,22,55,0
0,1,1,0,5,439,1,1,18,1,6,20,0,60,41,56,5,2025,1,3,46,32,1,1
0,1,1,4,5,646,5,1,27,2,5,15,1,81,41,81,5,2018,2,3,46,33,30,0
1,0,1,8,5,485,6,1,27,2,5,49,0,14,41,54,5,2017,2,2,46,28,30,0
1,1,6,6,5,384,1,0,15,2,2,15,1,16,41,15,5,2018,2,5,46,28,18,1
0,1,3,1,4,250,8,1,12,1,2,43,0,47,46,45,1,2017,1,0,52,33,13,0
3,1,4,2,5,1464,2,0,39,2,0,18,1,75,47,72,2,2017,2,0,7,2,38,1
0,3,1,4,5,706,3,1,47,2,1,25,1,39,0,32,4,2018,2,0,6,2,49,0
1,0,1,8,5,1026,7,0,40,3,4,27,1,66,35,62,5,2018,0,5,40,3,39,0
1,1,2,8,5,557,3,0,17,2,1,32,0,43,23,37,5,2018,2,2,26,2,19,1
0,0,1,4,5,435,12,0,3,1,3,45,1,39,41,32,4,2019,1,3,46,2,4,1
0,0,5,4,5,712,4,1,35,2,4,20,0,49,68,44,4,2022,2,3,71,2,8,0
0,3,2,3,4,727,8,1,11,2,3,57,0,33,46,28,3,2017,0,1,52,5,11,0
0,0,1,7,5,431,3,1,55,1,0,60,0,19,63,34,5,2024,1,2,68,2,55,0
3,3,1,3,5,1040,9,1,27,2,1,1,0,78,41,73,5,2023,2,4,46,28,30,1
1,1,6,6,5,144,10,1,40,1,4,20,1,15,50,10,5,2019,1,1,55,35,39,0
1,1,1,6,5,101,3,1,54,1,0,66,1,15,55,10,5,2018,1,5,54,9,34,0
1,3,4,6,5,417,6,0,30,2,4,10,0,74,68,69,6,2021,2,5,71,16,33,0
1,0,2,8,5,540,10,1,27,2,6,40,1,51,41,17,5,2019,2,1,46,29,30,0
1,0,1,6,5,324,4,1,27,2,4,59,0,77,41,75,5,2016,2,1,46,8,30,1
2,1,1,5,5,93,5,1,18,1,6,78,1,68,41,63,5,2024,1,5,46,31,1,1
0,1,2,6,8,843,11,1,4,2,1,27,1,61,30,57,8,2019,2,0,35,34,5,0
0,1,1,4,5,710,3,1,20,2,2,37,0,39,0,32,5,2015,2,3,6,9,21,0
0,1,1,6,0,357,8,1,21,1,2,26,0,15,38,10,6,2023,1,5,44,8,25,1
1,1,2,4,6,231,10,1,30,1,1,60,1,8,10,9,6,2017,1,5,15,19,33,1
0,1,1,8,6,302,1,1,50,1,5,61,0,38,7,31,8,2017,1,4,10,29,46,0
0,2,1,8,6,340,9,1,32,1,5,34,1,73,10,70,6,2018,1,3,15,8,15,0
3,1,6,2,5,1583,5,1,13,2,5,19,1,65,41,61,5,2023,2,5,46,22,16,1
1,1,2,6,5,369,8,1,55,2,4,38,1,28,41,80,5,2017,2,3,46,22,55,0
0,3,5,5,4,336,11,1,16,1,3,68,0,68,44,63,4,2015,1,5,49,5,41,0
3,2,1,3,5,859,2,1,27,2,0,26,0,37,41,66,5,2019,0,2,46,28,30,1
1,1,2,8,5,236,10,1,54,1,6,1,0,43,68,37,5,2016,1,2,71,9,34,1
0,1,2,4,8,1019,5,1,43,2,6,11,0,69,30,33,8,2018,2,2,35,5,45,1
0,1,1,4,5,788,5,0,13,2,3,63,0,59,50,52,5,2022,2,1,55,33,16,1
0,1,1,0,5,379,7,1,27,1,1,6,0,2,41,3,5,2018,1,0,46,22,30,1
1,0,4,6,5,249,4,1,15,1,2,33,1,16,41,15,5,2023,1,2,46,9,18,1
0,3,1,8,2,419,1,1,39,1,2,47,0,43,72,37,2,2021,1,1,75,34,38,1
3,1,5,3,5,813,11,1,54,2,1,1,2,33,23,28,5,2023,0,3,26,18,34,0
1,2,2,8,5,609,4,0,27,2,1,8,1,17,41,39,5,2018,2,1,46,30,30,1
0,1,3,4,5,482,12,1,18,1,3,48,0,18,41,60,5,2021,1,4,46,28,1,1
1,1,4,8,5,444,3,1,27,2,2,61,1,22,41,22,5,2021,2,4,46,9,30,1
0,1,4,4,5,342,3,1,20,1,6,66,0,30,41,25,5,2016,1,3,46,17,21,0
1,0,1,8,5,474,8,0,15,2,4,32,0,38,41,31,5,2022,2,5,46,14,18,1
1,1,6,8,5,537,11,1,18,2,0,42,1,51,41,17,5,2016,2,5,46,22,1,1
0,1,1,4,5,449,4,0,27,1,0,44,0,79,41,78,5,2016,1,0,46,13,30,1
1,0,1,8,5,528,9,0,4,2,2,21,0,35,41,30,8,2017,2,2,46,34,5,0
0,1,2,4,5,815,9,1,22,2,2,105,1,8,41,9,4,2024,2,0,46,5,23,1
1,0,6,6,5,386,5,1,27,2,4,72,2,74,41,69,5,2023,2,4,46,28,30,0
1,1,2,6,5,107,7,0,41,1,4,10,1,16,41,15,6,2024,1,3,46,9,40,0
1,0,3,8,5,413,1,1,43,2,3,27,1,12,41,13,8,2017,2,5,46,31,45,0
0,2,1,4,0,528,6,1,16,2,2,82,0,8,38,9,4,2015,2,2,44,5,41,0
1,3,1,8,5,274,9,1,13,1,1,39,1,17,68,39,5,2024,1,3,71,31,16,0
0,1,3,4,5,704,11,1,7,2,5,33,1,18,41,60,4,2019,2,1,46,9,10,0
0,1,2,4,5,380,4,1,20,1,4,8,1,4,41,5,5,2023,1,3,46,31,21,1
2,1,3,5,5,1328,5,1,40,3,3,84,1,71,41,68,5,2016,0,4,46,2,39,0
1,0,2,8,5,218,7,1,37,1,6,14,2,58,47,53,8,2019,1,4,7,28,35,0
0,1,2,3,2,736,3,1,33,2,0,85,1,64,61,11,3,2017,0,5,65,26,12,0
2,1,1,5,5,248,7,0,45,2,3,32,0,68,47,63,5,2021,2,0,7,31,42,1
3,1,1,1,5,1455,8,1,27,2,1,11,0,47,41,45,5,2025,2,0,46,2,30,1
1,1,5,8,5,208,12,0,0,1,5,74,3,14,50,54,8,2022,1,1,55,2,24,1
0,0,5,7,5,877,9,1,45,2,3,63,1,57,41,49,5,2024,2,3,46,2,42,0
1,1,3,8,5,453,7,1,43,2,5,57,1,14,41,54,8,2022,2,4,46,2,45,1
1,1,2,4,6,670,3,0,6,2,1,53,0,59,57,52,4,2016,2,1,61,23,22,0
0,0,5,0,5,452,2,1,17,1,4,53,1,50,35,42,5,2019,1,1,40,31,19,0
0,1,2,0,6,731,8,1,41,2,3,83,0,23,4,21,6,2024,2,1,3,10,40,0
1,3,4,6,4,309,7,1,32,1,6,11,1,34,44,29,6,2020,1,1,49,37,15,0
1,1,1,8,5,222,9,0,45,1,6,39,1,17,20,39,5,2023,1,5,25,9,42,1
3,1,1,3,5,520,4,0,45,1,6,9,0,67,50,67,5,2018,1,5,55,22,42,1
1,3,1,8,5,603,11,1,37,2,2,82,0,58,41,53,8,2016,2,1,46,3,35,0
0,3,2,0,5,400,10,1,45,1,1,16,0,0,35,1,5,2023,1,3,40,31,42,0
3,1,2,1,5,1270,1,1,45,2,3,33,0,31,41,65,5,2023,2,4,46,28,42,1
0,0,1,5,7,800,8,1,52,2,2,14,0,6,27,0,7,2019,2,3,70,11,51,0
0,1,6,3,3,453,2,1,11,1,0,76,3,67,28,67,3,2019,1,3,33,7,11,0
1,1,3,6,5,144,8,1,27,1,4,46,0,9,41,12,5,2024,1,4,46,9,30,1
1,0,4,5,8,189,8,0,18,1,6,11,1,40,62,35,5,2025,1,3,66,34,1,1
0,1,3,5,4,777,1,1,6,2,0,48,1,55,52,50,4,2024,2,0,59,31,22,0
1,2,1,5,8,502,4,1,20,2,6,11,1,7,37,47,5,2023,2,1,43,2,21,1
0,0,4,4,5,330,9,1,15,1,4,50,3,5,41,6,5,2023,1,5,46,5,18,0
1,1,4,8,5,193,10,0,37,1,5,94,2,73,41,70,8,2024,1,3,46,9,35,0
0,2,4,0,5,898,11,1,27,2,4,23,1,21,41,16,5,2020,2,4,46,30,30,0
2,1,1,5,5,207,9,1,20,2,5,64,0,6,41,0,5,2022,2,1,46,30,21,0
1,0,2,8,5,529,10,0,27,2,4,68,0,35,41,30,5,2022,2,3,46,14,30,0
2,1,1,5,5,112,3,1,27,1,3,67,0,27,41,24,5,2017,1,3,46,30,30,0
3,1,1,2,5,741,12,0,23,1,4,61,1,13,41,14,2,2018,1,0,46,26,26,0
2,1,2,5,5,102,2,0,27,1,4,77,0,26,41,23,5,2018,1,1,46,28,30,0
2,1,2,5,5,178,6,1,20,2,5,49,0,7,41,47,5,2022,2,0,46,22,21,1
1,1,4,5,6,337,10,1,27,2,6,79,1,46,7,41,5,2022,2,3,10,2,30,1
0,1,3,8,2,1131,2,1,27,3,3,57,0,12,2,13,5,2019,0,3,1,34,30,1
3,3,6,2,5,1650,9,0,27,2,1,2,5,1,41,2,5,2025,2,1,46,9,30,0
0,1,6,4,5,334,1,1,7,1,0,27,2,49,41,44,4,2018,1,5,46,2,10,0
0,1,2,4,5,360,4,1,55,1,3,75,0,4,41,5,5,2018,1,0,46,30,55,1
2,1,1,5,5,255,4,1,18,2,4,30,1,25,0,20,5,2018,2,3,6,22,1,1
1,1,2,6,5,347,4,1,27,2,2,48,0,61,41,57,5,2024,2,4,46,23,30,0
3,1,2,2,5,1195,6,1,23,2,6,19,1,13,41,14,2,2025,0,1,46,28,26,0
1,0,2,8,5,649,8,0,15,2,3,13,0,51,41,17,5,2018,0,3,46,2,18,0
3,1,2,3,5,572,2,0,15,1,2,15,0,37,41,66,5,2017,1,3,46,30,18,0
3,0,2,5,2,869,9,1,20,1,0,39,1,68,51,63,5,2025,1,1,56,22,21,1
1,0,4,6,5,316,5,1,36,2,1,65,2,16,41,15,6,2025,2,4,46,31,36,0
0,1,3,7,5,1243,5,1,27,3,6,54,0,19,41,34,5,2022,0,4,46,28,30,0
0,1,4,6,8,601,6,1,0,2,1,85,1,34,54,29,8,2025,2,0,14,29,24,0
2,1,1,5,5,165,1,0,55,2,5,105,1,68,41,63,5,2020,2,5,46,28,55,1
1,1,2,6,5,202,1,0,55,1,4,67,1,34,41,29,5,2015,1,5,46,31,55,0
1,1,1,8,5,429,7,1,40,2,5,25,0,43,35,37,5,2025,2,5,40,2,39,1
1,1,3,6,5,175,12,1,54,1,4,23,1,77,41,75,5,2018,1,4,46,9,34,0
3,0,2,5,2,866,10,1,39,1,4,14,0,26,51,23,2,2019,1,1,56,28,38,1
0,1,2,6,8,808,7,1,43,2,3,53,1,74,54,69,8,2025,2,5,14,8,45,0
0,3,5,7,5,754,10,1,52,2,0,43,1,32,41,26,7,2022,2,1,46,24,51,1
2,1,4,5,5,65,3,0,27,1,0,98,2,26,41,23,5,2019,1,5,46,22,30,0
0,1,3,4,0,701,3,1,26,2,5,93,1,5,56,6,0,2022,2,3,60,13,28,0
0,1,4,4,5,837,4,1,27,2,5,79,3,81,41,81,5,2024,2,3,46,30,30,0
1,0,3,8,5,447,7,0,0,2,5,54,2,14,35,54,8,2025,2,2,40,25,24,1
1,0,2,8,5,823,12,1,27,3,5,3,1,24,41,58,5,2018,0,5,46,14,30,1
1,2,1,8,5,1106,6,1,27,3,2,51,0,17,41,39,5,2021,0,1,46,31,30,1
1,2,4,8,5,241,3,0,45,1,1,64,3,24,20,58,5,2025,1,1,25,2,42,1
0,0,5,0,1,341,11,1,18,1,4,57,0,50,65,42,5,2015,1,0,31,27,1,0
