segment_id,booking_id,leg_no,dep_airport,arr_airport,dep_city,arr_city,dep_date,flight_duration_min,stop_type
S-012555-01,BK-012555,1,KWI,KHI,Kuwait City,Karachi,2018-07-27,312,Direct
S-012556-01,BK-012556,1,MED,ICN,Medina,Seoul,2018-11-07,491,Connection
S-012557-01,BK-012557,1,KWI,KUL,Kuwait City,Kuala Lumpur,2025-10-28,310,Direct
S-012558-01,BK-012558,1,JED,ADD,Jeddah,Addis Ababa,2019-05-13,455,Direct
S-012559-01,BK-012559,1,KWI,DXB,Kuwait City,Dubai,2023-01-04,82,Direct
S-012560-01,BK-012560,1,KWI,MAN,Kuwait City,Manchester,2019-09-12,410,Direct
S-012560-02,BK-012560,2,MAN,KWI,Manchester,Kuwait City,2019-10-01,485,Direct
S-012561-01,BK-012561,1,BAH,SKT,Manama,Sialkot,2025-07-25,270,Direct
S-012562-01,BK-012562,1,KWI,PEK,Kuwait City,Beijing,2016-12-13,420,Direct
S-012562-02,BK-012562,2,PEK,KWI,Beijing,Kuwait City,2017-01-02,571,Direct
S-012563-01,BK-012563,1,KWI,HYD,Kuwait City,Hyderabad,2024-06-27,209,Connection
S-012564-01,BK-012564,1,KWI,FCO,Kuwait City,Rome,2025-03-10,355,Direct
S-012565-01,BK-012565,1,KWI,LHR,Kuwait City,London,2025-08-11,426,Direct
S-012565-02,BK-012565,2,LHR,KWI,London,Kuwait City,2025-08-21,412,Direct
S-012566-01,BK-012566,1,KWI,ZRH,Kuwait City,Zurich,2020-09-25,436,Direct
S-012566-02,BK-012566,2,ZRH,MEL,Zurich,Melbourne,2020-10-05,413,Direct
S-012566-03,BK-012566,3,MEL,GRU,Melbourne,Sao Paulo,2020-10-09,427,Direct
S-012567-01,BK-012567,1,JED,CCU,Jeddah,Kolkata,2018-05-13,281,Connection
S-012567-02,BK-012567,2,CCU,JED,Kolkata,Jeddah,2018-06-01,291,Direct
S-012568-01,BK-012568,1,KWI,MAD,Kuwait City,Madrid,2022-04-21,447,Direct
S-012568-02,BK-012568,2,MAD,KWI,Madrid,Kuwait City,2022-05-19,495,Direct
S-012569-01,BK-012569,1,KWI,HRG,Kuwait City,Hurghada,2024-06-07,181,Connection
S-012569-02,BK-012569,2,HRG,KWI,Hurghada,Kuwait City,2024-06-13,157,Direct
S-012570-01,BK-012570,1,KWI,KHI,Kuwait City,Karachi,2015-03-06,236,Direct
S-012570-02,BK-012570,2,KHI,KWI,Karachi,Kuwait City,2015-03-26,214,Direct
S-012571-01,BK-012571,1,KWI,DMM,Kuwait City,Dammam,2018-07-18,85,Connection
S-012572-01,BK-012572,1,KWI,SIN,Kuwait City,Singapore,2023-01-27,331,Direct
S-012572-02,BK-012572,2,SIN,KWI,Singapore,Kuwait City,2023-02-11,340,Connection
S-012573-01,BK-012573,1,KWI,HYD,Kuwait City,Hyderabad,2023-04-21,211,Direct
S-012574-01,BK-012574,1,KWI,EVN,Kuwait City,Yerevan,2019-11-18,183,Direct
S-012575-01,BK-012575,1,SHJ,SIN,Sharjah,Singapore,2016-03-08,324,Connection
S-012576-01,BK-012576,1,KWI,FRA,Kuwait City,Frankfurt,2022-09-01,301,Direct
S-012576-02,BK-012576,2,FRA,KWI,Frankfurt,Kuwait City,2022-09-30,373,Direct
S-012577-01,BK-012577,1,KWI,DMM,Kuwait City,Dammam,2022-07-09,111,Direct
S-012577-02,BK-012577,2,DMM,KWI,Dammam,Kuwait City,2022-08-02,122,Direct
S-012578-01,BK-012578,1,AUH,TPE,Abu Dhabi,Taipei,2019-03-23,532,Direct
S-012578-02,BK-012578,2,TPE,AUH,Taipei,Abu Dhabi,2019-04-16,524,Direct
S-012579-01,BK-012579,1,KWI,PEK,Kuwait City,Beijing,2023-09-14,503,Direct
S-012579-02,BK-012579,2,PEK,KWI,Beijing,Kuwait City,2023-10-09,420,Connection
S-012580-01,BK-012580,1,KWI,AMS,Kuwait City,Amsterdam,2017-06-06,476,Direct
S-012581-01,BK-012581,1,KWI,BLR,Kuwait City,Bengaluru,2024-06-25,250,Direct
S-012581-02,BK-012581,2,BLR,KWI,Bengaluru,Kuwait City,2024-07-18,315,Direct
S-012582-01,BK-012582,1,KWI,TBS,Kuwait City,Tbilisi,2025-12-27,164,Direct
S-012582-02,BK-012582,2,TBS,KWI,Tbilisi,Kuwait City,2026-01-16,224,Direct
S-012583-01,BK-012583,1,KWI,IST,Kuwait City,Istanbul,2022-02-24,476,Direct
S-012583-02,BK-012583,2,IST,KWI,Istanbul,Kuwait City,2022-02-28,390,Connection
S-012584-01,BK-012584,1,DMM,CMB,Dammam,Colombo,2025-11-18,240,Connection
S-012584-02,BK-012584,2,CMB,DMM,Colombo,Dammam,2025-11-21,299,Connection
S-012585-01,BK-012585,1,KWI,BLR,Kuwait City,Bengaluru,2019-02-04,180,Connection
S-012585-02,BK-012585,2,BLR,KWI,Bengaluru,Kuwait City,2019-02-19,180,Direct
S-012586-01,BK-012586,1,KWI,BAH,Kuwait City,Manama,2025-12-25,70,Direct
S-012586-02,BK-012586,2,BAH,KWI,Manama,Kuwait City,2026-01-07,93,Connection
S-012587-01,BK-012587,1,ADL,MEL,Adelaide,Melbourne,2022-10-06,192,Direct
S-012588-01,BK-012588,1,HRG,VIE,Hurghada,Vienna,2019-07-31,256,Direct
S-012589-01,BK-012589,1,RUH,BLR,Riyadh,Bengaluru,2017-12-10,190,Direct
S-012590-01,BK-012590,1,KWI,MEL,Kuwait City,Melbourne,2024-05-15,743,Direct
S-012591-01,BK-012591,1,DOH,AMS,Doha,Amsterdam,2021-02-02,332,Direct
S-012591-02,BK-012591,2,AMS,DOH,Amsterdam,Doha,2021-02-20,329,Connection
S-012592-01,BK-012592,1,KWI,VIE,Kuwait City,Vienna,2023-12-17,387,Direct
S-012593-01,BK-012593,1,KWI,IAD,Kuwait City,Washington DC,2018-11-22,766,Direct
S-012593-02,BK-012593,2,IAD,JNB,Washington DC,Johannesburg,2018-11-27,277,Direct
S-012593-03,BK-012593,3,JNB,ALG,Johannesburg,Algiers,2018-11-29,460,Direct
S-012594-01,BK-012594,1,KWI,SIN,Kuwait City,Singapore,2025-04-11,379,Connection
S-012594-02,BK-012594,2,SIN,KWI,Singapore,Kuwait City,2025-05-10,412,Direct
S-012595-01,BK-012595,1,KWI,SHJ,Kuwait City,Sharjah,2024-02-05,130,Direct
S-012596-01,BK-012596,1,KWI,FRA,Kuwait City,Frankfurt,2019-03-20,336,Connection
S-012597-01,BK-012597,1,KWI,JNB,Kuwait City,Johannesburg,2015-05-31,345,Direct
S-012597-02,BK-012597,2,JNB,KWI,Johannesburg,Kuwait City,2015-06-05,425,Direct
S-012598-01,BK-012598,1,KWI,FRA,Kuwait City,Frankfurt,2023-09-05,307,Direct
S-012599-01,BK-012599,1,KWI,MAA,Kuwait City,Chennai,2017-02-03,199,Direct
S-012599-02,BK-012599,2,MAA,KWI,Chennai,Kuwait City,2017-02-20,305,Connection
S-012600-01,BK-012600,1,SYD,AMM,Sydney,Amman,2024-04-17,475,Direct
S-012601-01,BK-012601,1,AMS,SKT,Amsterdam,Sialkot,2018-08-03,562,Direct
S-012601-02,BK-012601,2,SKT,AMS,Sialkot,Amsterdam,2018-08-07,518,Direct
S-012602-01,BK-012602,1,KWI,CCU,Kuwait City,Kolkata,2025-01-15,233,Direct
S-012602-02,BK-012602,2,CCU,KWI,Kolkata,Kuwait City,2025-01-30,288,Direct
S-012603-01,BK-012603,1,ALG,KHI,Algiers,Karachi,2024-07-05,410,Connection
S-012604-01,BK-012604,1,KWI,LHR,Kuwait City,London,2016-12-24,495,Direct
S-012604-02,BK-012604,2,LHR,KWI,London,Kuwait City,2017-01-22,497,Direct
S-012605-01,BK-012605,1,KWI,ISB,Kuwait City,Islamabad,2020-02-19,228,Connection
S-012605-02,BK-012605,2,ISB,KWI,Islamabad,Kuwait City,2020-03-12,270,Direct
S-012606-01,BK-012606,1,KWI,MAD,Kuwait City,Madrid,2019-05-20,408,Direct
S-012606-02,BK-012606,2,MAD,KWI,Madrid,Kuwait City,2019-06-15,413,Direct
S-012607-01,BK-012607,1,KWI,DEL,Kuwait City,New Delhi,2025-09-04,180,Direct
S-012607-02,BK-012607,2,DEL,DAC,New Delhi,Dhaka,2025-09-13,196,Direct
S-012608-01,BK-012608,1,ADD,LHR,Addis Ababa,London,2025-03-13,441,Connection
S-012608-02,BK-012608,2,LHR,BKK,London,Bangkok,2025-03-22,394,Direct
S-012609-01,BK-012609,1,MED,ISB,Medina,Islamabad,2016-05-23,297,Direct
S-012609-02,BK-012609,2,ISB,MED,Islamabad,Medina,2016-06-07,240,Direct
S-012610-01,BK-012610,1,AUH,MAN,Abu Dhabi,Manchester,2019-01-13,307,Direct
S-012610-02,BK-012610,2,MAN,AUH,Manchester,Abu Dhabi,2019-02-03,406,Direct
S-012611-01,BK-012611,1,HYD,ATH,Hyderabad,Athens,2019-02-20,443,Direct
S-012611-02,BK-012611,2,ATH,HYD,Athens,Hyderabad,2019-03-15,476,Direct
S-012612-01,BK-012612,1,HRG,IST,Hurghada,Istanbul,2017-06-28,363,Direct
S-012612-02,BK-012612,2,IST,HRG,Istanbul,Hurghada,2017-07-03,296,Direct
S-012613-01,BK-012613,1,KWI,GRU,Kuwait City,Sao Paulo,2022-04-06,744,Direct
S-012614-01,BK-012614,1,KWI,BGW,Kuwait City,Baghdad,2023-10-30,205,Direct
S-012615-01,BK-012615,1,YYZ,MAA,Toronto,Chennai,2024-05-10,311,Direct
S-012616-01,BK-012616,1,DXB,SAW,Dubai,Istanbul-SAW,2022-05-17,455,Direct
S-012616-02,BK-012616,2,SAW,DXB,Istanbul-SAW,Dubai,2022-06-01,319,Connection
S-012617-01,BK-012617,1,KWI,AMM,Kuwait City,Amman,2021-09-20,103,Direct
S-012618-01,BK-012618,1,KWI,MUX,Kuwait City,Multan,2023-05-15,234,Direct
S-012618-02,BK-012618,2,MUX,KWI,Multan,Kuwait City,2023-05-31,227,Direct
S-012619-01,BK-012619,1,KWI,SSH,Kuwait City,Sharm El Sheikh,2019-01-02,111,Direct
S-012620-01,BK-012620,1,DMM,LHE,Dammam,Lahore,2026-01-02,286,Direct
S-012621-01,BK-012621,1,KWI,BEY,Kuwait City,Beirut,2025-09-30,174,Direct
S-012621-02,BK-012621,2,BEY,KWI,Beirut,Kuwait City,2025-10-20,245,Direct
S-012622-01,BK-012622,1,KWI,AMS,Kuwait City,Amsterdam,2015-08-15,333,Direct
S-012623-01,BK-012623,1,PEW,MAN,Peshawar,Manchester,2021-05-22,428,Direct
S-012623-02,BK-012623,2,MAN,PEW,Manchester,Peshawar,2021-06-06,583,Connection
S-012624-01,BK-012624,1,NJF,CCU,Najaf,Kolkata,2022-05-14,430,Direct
S-012624-02,BK-012624,2,CCU,NJF,Kolkata,Najaf,2022-06-12,439,Direct
S-012625-01,BK-012625,1,AMS,VIE,Amsterdam,Vienna,2017-04-18,194,Direct
S-012625-02,BK-012625,2,VIE,AMS,Vienna,Amsterdam,2017-05-07,93,Connection
S-012626-01,BK-012626,1,KWI,EVN,Kuwait City,Yerevan,2025-10-22,185,Direct
S-012627-01,BK-012627,1,KWI,LHR,Kuwait City,London,2025-05-10,445,Direct
S-012627-02,BK-012627,2,LHR,KWI,London,Kuwait City,2025-06-02,425,Connection
S-012628-01,BK-012628,1,DEL,SAW,New Delhi,Istanbul-SAW,2023-07-11,502,Direct
S-012629-01,BK-012629,1,KWI,IST,Kuwait City,Istanbul,2025-04-03,316,Connection
S-012629-02,BK-012629,2,IST,KWI,Istanbul,Kuwait City,2025-05-02,406,Direct
S-012630-01,BK-012630,1,KWI,HAN,Kuwait City,Hanoi,2024-05-20,385,Direct
S-012630-02,BK-012630,2,HAN,KWI,Hanoi,Kuwait City,2024-06-10,311,Direct
S-012631-01,BK-012631,1,KWI,ATH,Kuwait City,Athens,2022-12-07,486,Connection
S-012631-02,BK-012631,2,ATH,KWI,Athens,Kuwait City,2022-12-23,378,Direct
S-012632-01,BK-012632,1,KWI,MXP,Kuwait City,Milan,2022-09-09,409,Connection
S-012633-01,BK-012633,1,SHJ,BLR,Sharjah,Bengaluru,2018-08-07,194,Direct
S-012633-02,BK-012633,2,BLR,SHJ,Bengaluru,Sharjah,2018-09-06,293,Direct
S-012634-01,BK-012634,1,DOH,DAC,Doha,Dhaka,2021-06-15,290,Connection
S-012635-01,BK-012635,1,KWI,DOH,Kuwait City,Doha,2016-07-13,100,Connection
S-012635-02,BK-012635,2,DOH,KWI,Doha,Kuwait City,2016-08-09,101,Connection
S-012636-01,BK-012636,1,KWI,BAH,Kuwait City,Manama,2018-08-23,105,Direct
S-012637-01,BK-012637,1,GRU,DAR,Sao Paulo,Dar es Salaam,2019-11-23,271,Connection
S-012637-02,BK-012637,2,DAR,PEK,Dar es Salaam,Beijing,2019-11-30,346,Direct
S-012638-01,BK-012638,1,MED,DAC,Medina,Dhaka,2023-11-23,259,Direct
S-012639-01,BK-012639,1,KWI,KUL,Kuwait City,Kuala Lumpur,2023-05-21,334,Direct
S-012639-02,BK-012639,2,KUL,KWI,Kuala Lumpur,Kuwait City,2023-06-16,328,Direct
S-012640-01,BK-012640,1,KWI,SAW,Kuwait City,Istanbul-SAW,2025-09-18,347,Direct
S-012641-01,BK-012641,1,CMB,BAH,Colombo,Manama,2015-08-16,307,Direct
S-012642-01,BK-012642,1,KWI,ISB,Kuwait City,Islamabad,2017-09-11,229,Direct
S-012642-02,BK-012642,2,ISB,KWI,Islamabad,Kuwait City,2017-10-04,290,Connection
S-012643-01,BK-012643,1,KWI,NBO,Kuwait City,Nairobi,2018-05-31,314,Direct
S-012643-02,BK-012643,2,NBO,KWI,Nairobi,Kuwait City,2018-06-28,324,Direct
S-012644-01,BK-012644,1,KWI,LHE,Kuwait City,Lahore,2024-03-22,201,Direct
S-012644-02,BK-012644,2,LHE,SHJ,Lahore,Sharjah,2024-03-29,290,Connection
S-012644-03,BK-012644,3,SHJ,MEL,Sharjah,Melbourne,2024-04-08,711,Connection
S-012645-01,BK-012645,1,KWI,CDG,Kuwait City,Paris,2018-03-10,331,Direct
S-012646-01,BK-012646,1,KWI,BEY,Kuwait City,Beirut,2015-05-25,159,Direct
S-012647-01,BK-012647,1,KWI,HRG,Kuwait City,Hurghada,2024-05-18,118,Connection
S-012647-02,BK-012647,2,HRG,KWI,Hurghada,Kuwait City,2024-06-06,173,Direct
S-012648-01,BK-012648,1,KWI,SKT,Kuwait City,Sialkot,2022-03-09,243,Connection
S-012648-02,BK-012648,2,SKT,KWI,Sialkot,Kuwait City,2022-04-08,271,Connection
S-012649-01,BK-012649,1,KWI,LHE,Kuwait City,Lahore,2016-07-21,313,Direct
S-012650-01,BK-012650,1,KWI,VIE,Kuwait City,Vienna,2025-06-03,333,Direct
S-012651-01,BK-012651,1,KWI,MUX,Kuwait City,Multan,2024-12-10,259,Direct
S-012651-02,BK-012651,2,MUX,KWI,Multan,Kuwait City,2024-12-28,209,Direct
S-012652-01,BK-012652,1,KWI,SKT,Kuwait City,Sialkot,2026-02-25,298,Direct
S-012652-02,BK-012652,2,SKT,BOM,Sialkot,Mumbai,2026-02-28,110,Connection
S-012652-03,BK-012652,3,BOM,CDG,Mumbai,Paris,2026-03-03,509,Direct
S-012653-01,BK-012653,1,KWI,LHR,Kuwait City,London,2018-10-26,393,Direct
S-012653-02,BK-012653,2,LHR,KWI,London,Kuwait City,2018-11-17,390,Direct
S-012654-01,BK-012654,1,HRG,BKK,Hurghada,Bangkok,2025-07-09,352,Direct
S-012654-02,BK-012654,2,BKK,HRG,Bangkok,Hurghada,2025-08-07,363,Direct
S-012655-01,BK-012655,1,DEL,CDG,New Delhi,Paris,2018-08-31,570,Direct
S-012656-01,BK-012656,1,DOH,CCU,Doha,Kolkata,2024-05-17,184,Direct
S-012657-01,BK-012657,1,KWI,SHJ,Kuwait City,Sharjah,2024-05-24,107,Direct
S-012657-02,BK-012657,2,SHJ,KWI,Sharjah,Kuwait City,2024-06-06,118,Direct
S-012658-01,BK-012658,1,DXB,CMB,Dubai,Colombo,2021-03-09,201,Direct
S-012659-01,BK-012659,1,KWI,LHE,Kuwait City,Lahore,2018-07-20,256,Direct
S-012659-02,BK-012659,2,LHE,KWI,Lahore,Kuwait City,2018-08-15,228,Direct
S-012660-01,BK-012660,1,KWI,BSR,Kuwait City,Basra,2022-10-03,102,Direct
S-012661-01,BK-012661,1,KWI,DMM,Kuwait City,Dammam,2023-09-24,118,Connection
S-012661-02,BK-012661,2,DMM,KWI,Dammam,Kuwait City,2023-09-28,96,Direct
S-012662-01,BK-012662,1,SHJ,PEW,Sharjah,Peshawar,2022-02-14,205,Connection
S-012662-02,BK-012662,2,PEW,SHJ,Peshawar,Sharjah,2022-02-25,310,Direct
S-012663-01,BK-012663,1,MED,TLV,Medina,Tel Aviv,2016-10-31,121,Direct
S-012664-01,BK-012664,1,KWI,CGK,Kuwait City,Jakarta,2016-10-05,402,Direct
S-012664-02,BK-012664,2,CGK,KWI,Jakarta,Kuwait City,2016-10-17,338,Connection
S-012665-01,BK-012665,1,KWI,DEL,Kuwait City,New Delhi,2017-02-01,245,Direct
S-012665-02,BK-012665,2,DEL,KWI,New Delhi,Kuwait City,2017-02-28,278,Direct
S-012666-01,BK-012666,1,KWI,LHE,Kuwait City,Lahore,2018-05-14,193,Direct
S-012666-02,BK-012666,2,LHE,KWI,Lahore,Kuwait City,2018-05-26,201,Connection
S-012667-01,BK-012667,1,DMM,DEL,Dammam,New Delhi,2024-05-21,196,Direct
S-012668-01,BK-012668,1,KWI,AMM,Kuwait City,Amman,2025-02-17,161,Direct
S-012669-01,BK-012669,1,KWI,MAD,Kuwait City,Madrid,2025-09-16,500,Direct
S-012669-02,BK-012669,2,MAD,KWI,Madrid,Kuwait City,2025-09-28,402,Direct
S-012670-01,BK-012670,1,SHJ,ATH,Sharjah,Athens,2025-01-05,445,Direct
S-012671-01,BK-012671,1,KWI,BLR,Kuwait City,Bengaluru,2020-06-14,288,Direct
S-012671-02,BK-012671,2,BLR,KWI,Bengaluru,Kuwait City,2020-06-28,227,Direct
S-012672-01,BK-012672,1,KWI,TLV,Kuwait City,Tel Aviv,2016-09-22,139,Direct
S-012672-02,BK-012672,2,TLV,KWI,Tel Aviv,Kuwait City,2016-10-11,164,Direct
S-012673-01,BK-012673,1,SHJ,KHI,Sharjah,Karachi,2023-09-29,209,Direct
S-012674-01,BK-012674,1,PEK,KHI,Beijing,Karachi,2019-03-24,398,Direct
S-012675-01,BK-012675,1,BAH,TPE,Manama,Taipei,2018-04-19,452,Direct
S-012675-02,BK-012675,2,TPE,BAH,Taipei,Manama,2018-04-22,544,Direct
S-012676-01,BK-012676,1,SGN,AUH,Ho Chi Minh,Abu Dhabi,2022-09-01,448,Direct
S-012677-01,BK-012677,1,DEL,FRA,New Delhi,Frankfurt,2023-08-21,528,Direct
S-012678-01,BK-012678,1,DOH,MED,Doha,Medina,2016-09-07,113,Direct
S-012678-02,BK-012678,2,MED,DOH,Medina,Doha,2016-09-13,63,Direct
S-012679-01,BK-012679,1,KWI,CCU,Kuwait City,Kolkata,2019-07-14,257,Connection
S-012680-01,BK-012680,1,KWI,BSR,Kuwait City,Basra,2023-06-13,245,Connection
S-012681-01,BK-012681,1,KWI,BGW,Kuwait City,Baghdad,2025-02-14,161,Direct
S-012681-02,BK-012681,2,BGW,KWI,Baghdad,Kuwait City,2025-02-21,216,Direct
S-012682-01,BK-012682,1,SAW,KUL,Istanbul-SAW,Kuala Lumpur,2019-01-30,350,Direct
S-012683-01,BK-012683,1,KWI,ADL,Kuwait City,Adelaide,2025-09-13,740,Direct
S-012683-02,BK-012683,2,ADL,KWI,Adelaide,Kuwait City,2025-09-23,743,Direct
S-012684-01,BK-012684,1,KWI,NBO,Kuwait City,Nairobi,2025-02-25,439,Direct
S-012685-01,BK-012685,1,KWI,IST,Kuwait City,Istanbul,2022-04-04,481,Connection
S-012685-02,BK-012685,2,IST,KWI,Istanbul,Kuwait City,2022-04-16,480,Direct
S-012686-01,BK-012686,1,DEL,PVG,New Delhi,Shanghai,2024-01-16,250,Direct
S-012687-01,BK-012687,1,KWI,BGW,Kuwait City,Baghdad,2022-07-30,134,Direct
S-012688-01,BK-012688,1,KWI,MAD,Kuwait City,Madrid,2026-01-03,303,Direct
S-012688-02,BK-012688,2,MAD,KWI,Madrid,Kuwait City,2026-01-22,460,Direct
S-012689-01,BK-012689,1,KWI,BLR,Kuwait City,Bengaluru,2024-07-07,252,Direct
S-012690-01,BK-012690,1,DXB,FCO,Dubai,Rome,2021-01-30,330,Direct
S-012690-02,BK-012690,2,FCO,DXB,Rome,Dubai,2021-02-11,373,Connection
S-012691-01,BK-012691,1,KWI,CMN,Kuwait City,Casablanca,2024-03-16,391,Direct
S-012691-02,BK-012691,2,CMN,KWI,Casablanca,Kuwait City,2024-04-01,457,Direct
S-012692-01,BK-012692,1,SHJ,FRA,Sharjah,Frankfurt,2025-06-06,417,Connection
S-012692-02,BK-012692,2,FRA,SHJ,Frankfurt,Sharjah,2025-06-09,494,Direct
S-012693-01,BK-012693,1,KWI,BCN,Kuwait City,Barcelona,2025-01-17,485,Direct
S-012693-02,BK-012693,2,BCN,KWI,Barcelona,Kuwait City,2025-01-23,412,Direct
S-012694-01,BK-012694,1,KWI,BSR,Kuwait City,Basra,2016-04-20,171,Direct
S-012694-02,BK-012694,2,BSR,KWI,Basra,Kuwait City,2016-05-08,101,Direct
S-012695-01,BK-012695,1,KWI,CDG,Kuwait City,Paris,2019-12-14,424,Direct
S-012696-01,BK-012696,1,ADD,MCT,Addis Ababa,Muscat,2023-07-20,454,Connection
S-012696-02,BK-012696,2,MCT,ADD,Muscat,Addis Ababa,2023-08-04,369,Direct
S-012697-01,BK-012697,1,KWI,LHR,Kuwait City,London,2021-09-13,370,Connection
S-012698-01,BK-012698,1,KWI,BLR,Kuwait City,Bengaluru,2023-04-22,224,Connection
S-012698-02,BK-012698,2,BLR,KWI,Bengaluru,Kuwait City,2023-04-29,211,Connection
S-012699-01,BK-012699,1,KWI,BGW,Kuwait City,Baghdad,2018-03-06,108,Direct
S-012699-02,BK-012699,2,BGW,KWI,Baghdad,Kuwait City,2018-03-21,170,Direct
S-012700-01,BK-012700,1,KWI,KHI,Kuwait City,Karachi,2016-11-24,275,Direct
S-012700-02,BK-012700,2,KHI,KWI,Karachi,Kuwait City,2016-11-29,262,Direct
S-012701-01,BK-012701,1,KWI,KHI,Kuwait City,Karachi,2022-02-18,234,Connection
S-012702-01,BK-012702,1,KWI,MXP,Kuwait City,Milan,2020-01-17,492,Direct
S-012703-01,BK-012703,1,AUH,RUH,Abu Dhabi,Riyadh,2025-10-26,130,Direct
S-012703-02,BK-012703,2,RUH,AUH,Riyadh,Abu Dhabi,2025-11-13,87,Direct
S-012704-01,BK-012704,1,BAH,ADL,Manama,Adelaide,2015-10-14,861,Direct
S-012705-01,BK-012705,1,KWI,SKT,Kuwait City,Sialkot,2024-11-14,301,Direct
S-012705-02,BK-012705,2,SKT,KWI,Sialkot,Kuwait City,2024-12-09,293,Direct
S-012706-01,BK-012706,1,KWI,BKK,Kuwait City,Bangkok,2016-11-17,447,Direct
S-012707-01,BK-012707,1,SHJ,SKT,Sharjah,Sialkot,2021-08-17,249,Direct
S-012708-01,BK-012708,1,KWI,KHI,Kuwait City,Karachi,2022-06-22,209,Direct
S-012709-01,BK-012709,1,KWI,AMS,Kuwait City,Amsterdam,2023-07-22,403,Direct
S-012710-01,BK-012710,1,AUH,DAR,Abu Dhabi,Dar es Salaam,2018-01-10,374,Direct
S-012711-01,BK-012711,1,MED,CMB,Medina,Colombo,2019-04-12,238,Direct
S-012712-01,BK-012712,1,JED,NJF,Jeddah,Najaf,2019-12-28,211,Connection
S-012712-02,BK-012712,2,NJF,JED,Najaf,Jeddah,2020-01-03,245,Direct
S-012713-01,BK-012713,1,KWI,EVN,Kuwait City,Yerevan,2016-04-22,213,Direct
S-012713-02,BK-012713,2,EVN,KWI,Yerevan,Kuwait City,2016-05-17,222,Direct
S-012714-01,BK-012714,1,DXB,KUL,Dubai,Kuala Lumpur,2015-08-02,401,Connection
S-012715-01,BK-012715,1,KWI,BKK,Kuwait City,Bangkok,2018-10-30,326,Connection
S-012716-01,BK-012716,1,SIN,DEL,Singapore,New Delhi,2015-06-03,455,Direct
S-012716-02,BK-012716,2,DEL,BGW,New Delhi,Baghdad,2015-06-09,477,Direct
S-012716-03,BK-012716,3,BGW,MAN,Baghdad,Manchester,2015-06-19,253,Connection
S-012717-01,BK-012717,1,KWI,BEY,Kuwait City,Beirut,2025-07-05,223,Direct
S-012717-02,BK-012717,2,BEY,KWI,Beirut,Kuwait City,2025-07-27,246,Direct
S-012718-01,BK-012718,1,MAD,BEY,Madrid,Beirut,2019-01-17,286,Direct
S-012719-01,BK-012719,1,ORD,BKK,Chicago,Bangkok,2019-06-26,445,Direct
S-012720-01,BK-012720,1,KWI,NBO,Kuwait City,Nairobi,2024-09-23,378,Direct
S-012721-01,BK-012721,1,KWI,LHR,Kuwait City,London,2016-03-14,477,Connection
S-012721-02,BK-012721,2,LHR,KWI,London,Kuwait City,2016-04-10,301,Direct
S-012722-01,BK-012722,1,KWI,ZRH,Kuwait City,Zurich,2024-08-19,434,Direct
S-012722-02,BK-012722,2,ZRH,KWI,Zurich,Kuwait City,2024-09-05,391,Direct
S-012723-01,BK-012723,1,AUH,MCT,Abu Dhabi,Muscat,2019-03-01,64,Direct
S-012723-02,BK-012723,2,MCT,AUH,Muscat,Abu Dhabi,2019-03-05,87,Direct
S-012724-01,BK-012724,1,KWI,PEK,Kuwait City,Beijing,2023-06-11,480,Connection
S-012725-01,BK-012725,1,KWI,CMB,Kuwait City,Colombo,2025-11-03,276,Connection
S-012725-02,BK-012725,2,CMB,KWI,Colombo,Kuwait City,2025-11-30,311,Connection
S-012726-01,BK-012726,1,KWI,SGN,Kuwait City,Ho Chi Minh,2022-12-20,407,Direct
S-012727-01,BK-012727,1,DMM,YYZ,Dammam,Toronto,2023-03-31,889,Direct
S-012727-02,BK-012727,2,YYZ,DMM,Toronto,Dammam,2023-04-07,646,Connection
S-012728-01,BK-012728,1,KWI,BLR,Kuwait City,Bengaluru,2024-01-24,257,Direct
S-012728-02,BK-012728,2,BLR,KWI,Bengaluru,Kuwait City,2024-02-20,190,Direct
S-012729-01,BK-012729,1,KWI,BAH,Kuwait City,Manama,2025-02-03,130,Connection
S-012729-02,BK-012729,2,BAH,KWI,Manama,Kuwait City,2025-02-23,96,Direct
S-012730-01,BK-012730,1,KWI,SSH,Kuwait City,Sharm El Sheikh,2023-01-11,231,Direct
S-012731-01,BK-012731,1,KWI,HAN,Kuwait City,Hanoi,2025-06-12,336,Direct
S-012732-01,BK-012732,1,KWI,YYZ,Kuwait City,Toronto,2024-01-26,606,Direct
S-012733-01,BK-012733,1,KWI,TBS,Kuwait City,Tbilisi,2022-06-20,131,Direct
S-012734-01,BK-012734,1,MED,CCU,Medina,Kolkata,2015-12-23,216,Direct
S-012735-01,BK-012735,1,KWI,SGN,Kuwait City,Ho Chi Minh,2024-06-12,375,Connection
S-012736-01,BK-012736,1,KWI,DAC,Kuwait City,Dhaka,2023-03-01,276,Connection
S-012736-02,BK-012736,2,DAC,HAN,Dhaka,Hanoi,2023-03-08,375,Direct
S-012736-03,BK-012736,3,HAN,SIN,Hanoi,Singapore,2023-03-14,292,Direct
S-012737-01,BK-012737,1,CAI,JED,Cairo,Jeddah,2019-01-09,114,Direct
S-012737-02,BK-012737,2,JED,CAI,Jeddah,Cairo,2019-02-07,181,Direct
S-012738-01,BK-012738,1,KWI,JFK,Kuwait City,New York,2019-07-28,817,Direct
S-012739-01,BK-012739,1,DXB,PEW,Dubai,Peshawar,2023-10-14,295,Direct
