passenger_id,booking_id,passenger_type,gender,age,nationality,loyalty_member
P-011968-01,BK-011968,ADT,M,63,Emirati,1
P-011968-02,BK-011968,ADT,M,20,Kuwaiti,0
P-011968-03,BK-011968,CHD,F,7,Qatari,0
P-011969-01,BK-011969,ADT,F,26,Saudi,1
P-011970-01,BK-011970,ADT,M,52,Emirati,0
P-011970-02,BK-011970,ADT,M,37,Canadian,1
P-011970-03,BK-011970,ADT,F,27,Omani,1
P-011970-04,BK-011970,INF,F,0,Qatari,0
P-011971-01,BK-011971,ADT,F,22,Qatari,1
P-011971-02,BK-011971,CHD,M,7,Emirati,0
P-011971-03,BK-011971,INF,M,1,Saudi,0
P-011972-01,BK-011972,ADT,F,26,Omani,0
P-011972-02,BK-011972,ADT,M,47,New Zealander,0
P-011972-03,BK-011972,ADT,M,45,Emirati,0
P-011973-01,BK-011973,ADT,M,41,Omani,1
P-011973-02,BK-011973,CHD,M,10,Qatari,0
P-011974-01,BK-011974,ADT,F,71,Qatari,0
P-011974-02,BK-011974,ADT,M,45,Saudi,0
P-011974-03,BK-011974,ADT,F,61,Saudi,0
P-011975-01,BK-011975,ADT,F,38,Indonesian,1
P-011975-02,BK-011975,ADT,M,40,Saudi,1
P-011975-03,BK-011975,ADT,F,71,Thai,1
P-011975-04,BK-011975,ADT,M,62,Saudi,1
P-011975-05,BK-011975,ADT,F,55,Saudi,0
P-011976-01,BK-011976,ADT,M,43,Bahraini,0
P-011976-02,BK-011976,ADT,M,55,Turkish,1
P-011977-01,BK-011977,ADT,F,59,Kuwaiti,0
P-011977-02,BK-011977,ADT,M,25,Indian,0
P-011978-01,BK-011978,ADT,F,30,Emirati,1
P-011979-01,BK-011979,ADT,F,38,Egyptian,0
P-011979-02,BK-011979,ADT,M,29,Kenyan,1
P-011979-03,BK-011979,CHD,F,11,Egyptian,0
P-011980-01,BK-011980,ADT,M,60,Saudi,0
P-011980-02,BK-011980,CHD,F,10,Saudi,0
P-011981-01,BK-011981,ADT,M,35,Omani,1
P-011982-01,BK-011982,ADT,F,39,Emirati,0
P-011982-02,BK-011982,INF,M,1,Kuwaiti,0
P-011983-01,BK-011983,ADT,F,66,Saudi,1
P-011983-02,BK-011983,ADT,F,27,Qatari,0
P-011983-03,BK-011983,ADT,F,22,Saudi,1
P-011983-04,BK-011983,CHD,M,6,Omani,0
P-011983-05,BK-011983,CHD,M,6,Saudi,0
P-011984-01,BK-011984,ADT,F,23,Bahraini,1
P-011984-02,BK-011984,ADT,M,30,Bahraini,0
P-011984-03,BK-011984,CHD,M,11,Emirati,0
P-011985-01,BK-011985,ADT,M,41,Bahraini,0
P-011985-02,BK-011985,ADT,M,51,Qatari,0
P-011985-03,BK-011985,ADT,M,68,Omani,1
P-011986-01,BK-011986,ADT,M,18,Nepali,1
P-011986-02,BK-011986,ADT,M,57,Bahraini,1
P-011986-03,BK-011986,INF,F,1,Emirati,0
P-011987-01,BK-011987,ADT,F,69,Pakistani,1
P-011987-02,BK-011987,INF,F,0,Nepali,0
P-011987-03,BK-011987,INF,M,0,Indian,0
P-011988-01,BK-011988,ADT,F,42,Iraqi,0
P-011989-01,BK-011989,ADT,F,25,Bahraini,1
P-011989-02,BK-011989,ADT,F,19,Qatari,1
P-011989-03,BK-011989,ADT,M,71,Emirati,0
P-011989-04,BK-011989,ADT,M,68,Kuwaiti,0
P-011989-05,BK-011989,INF,M,0,Bahraini,0
P-011990-01,BK-011990,ADT,F,26,Brazilian,0
P-011990-02,BK-011990,ADT,F,49,Chinese,0
P-011990-03,BK-011990,ADT,F,50,Chinese,0
P-011990-04,BK-011990,INF,M,1,Japanese,0
P-011991-01,BK-011991,ADT,M,67,Omani,0
P-011991-02,BK-011991,CHD,M,3,Turkish,0
P-011992-01,BK-011992,ADT,F,47,Emirati,1
P-011992-02,BK-011992,CHD,M,3,Kuwaiti,0
P-011993-01,BK-011993,ADT,F,33,Nepali,0
P-011993-02,BK-011993,ADT,F,64,Sri Lankan,0
P-011993-03,BK-011993,INF,F,1,Omani,0
P-011994-01,BK-011994,ADT,F,23,Saudi,0
P-011994-02,BK-011994,INF,F,1,Nepali,0
P-011995-01,BK-011995,ADT,F,50,Omani,1
P-011995-02,BK-011995,ADT,F,61,Bahraini,0
P-011996-01,BK-011996,ADT,M,33,Korean,0
P-011997-01,BK-011997,ADT,M,26,Saudi,0
P-011997-02,BK-011997,INF,F,0,Nepali,0
P-011998-01,BK-011998,ADT,M,18,Bahraini,1
P-011998-02,BK-011998,ADT,M,68,Spanish,0
P-011998-03,BK-011998,INF,F,0,Emirati,0
P-011999-01,BK-011999,ADT,F,35,Ethiopian,1
P-011999-02,BK-011999,CHD,M,10,Omani,0
P-012000-01,BK-012000,ADT,F,33,French,0
P-012000-02,BK-012000,ADT,M,23,Bahraini,1
P-012000-03,BK-012000,ADT,M,52,Italian,0
P-012000-04,BK-012000,CHD,M,4,German,0
P-012000-05,BK-012000,INF,M,1,Italian,0
P-012001-01,BK-012001,ADT,M,34,Emirati,0
P-012001-02,BK-012001,ADT,M,72,German,0
P-012002-01,BK-012002,ADT,F,33,Thai,0
P-012002-02,BK-012002,INF,F,0,Malaysian,0
P-012003-01,BK-012003,ADT,M,50,Pakistani,0
P-012003-02,BK-012003,ADT,F,39,Bangladeshi,0
P-012003-03,BK-012003,ADT,M,25,Bahraini,0
P-012003-04,BK-012003,CHD,M,2,Bahraini,0
P-012003-05,BK-012003,CHD,M,11,Saudi,0
P-012004-01,BK-012004,ADT,M,66,Omani,1
P-012004-02,BK-012004,CHD,F,2,Australian,0
P-012004-03,BK-012004,CHD,M,4,Qatari,0
P-012005-01,BK-012005,ADT,M,66,Emirati,1
P-012005-02,BK-012005,ADT,M,65,Omani,1
P-012005-03,BK-012005,ADT,M,32,Chinese,0
P-012005-04,BK-012005,ADT,F,37,Chinese,1
P-012005-05,BK-012005,ADT,M,47,Japanese,0
P-012005-06,BK-012005,ADT,F,33,Omani,0
P-012006-01,BK-012006,ADT,M,20,Pakistani,1
P-012007-01,BK-012007,ADT,M,30,Emirati,0
P-012007-02,BK-012007,CHD,M,11,Turkish,0
P-012007-03,BK-012007,INF,F,0,Qatari,0
P-012008-01,BK-012008,ADT,F,22,Bahraini,1
P-012009-01,BK-012009,ADT,M,22,Emirati,1
P-012010-01,BK-012010,ADT,F,62,British,1
P-012010-02,BK-012010,ADT,M,55,Emirati,0
P-012010-03,BK-012010,ADT,F,60,Emirati,0
P-012011-01,BK-012011,ADT,M,68,Bangladeshi,0
P-012011-02,BK-012011,ADT,M,62,Nepali,1
P-012011-03,BK-012011,ADT,M,39,Nepali,0
P-012011-04,BK-012011,ADT,F,62,Indian,1
P-012012-01,BK-012012,ADT,M,36,Emirati,0
P-012012-02,BK-012012,ADT,F,41,Kuwaiti,1
P-012012-03,BK-012012,ADT,M,18,Qatari,0
P-012012-04,BK-012012,ADT,F,19,Kuwaiti,1
P-012012-05,BK-012012,INF,F,0,Kuwaiti,0
P-012012-06,BK-012012,INF,M,1,Bahraini,0
P-012013-01,BK-012013,ADT,M,50,Qatari,0
P-012013-02,BK-012013,ADT,F,54,Saudi,0
P-012013-03,BK-012013,ADT,F,61,Iraqi,0
P-012013-04,BK-012013,ADT,M,19,Emirati,1
P-012013-05,BK-012013,ADT,M,57,Jordanian,1
P-012014-01,BK-012014,ADT,M,52,Egyptian,0
P-012014-02,BK-012014,ADT,M,47,Egyptian,0
P-012014-03,BK-012014,CHD,M,3,Jordanian,0
P-012014-04,BK-012014,CHD,M,11,Iraqi,0
P-012015-01,BK-012015,ADT,M,60,Qatari,1
P-012015-02,BK-012015,ADT,F,64,Nepali,0
P-012015-03,BK-012015,ADT,M,26,Indian,0
P-012015-04,BK-012015,CHD,F,4,Emirati,0
P-012016-01,BK-012016,ADT,M,31,Turkish,0
P-012016-02,BK-012016,INF,F,1,Turkish,0
P-012017-01,BK-012017,ADT,M,58,Indian,0
P-012017-02,BK-012017,ADT,M,44,Sri Lankan,1
P-012017-03,BK-012017,ADT,F,68,Indian,1
P-012017-04,BK-012017,CHD,F,3,Bangladeshi,0
P-012017-05,BK-012017,INF,F,0,Indian,0
P-012018-01,BK-012018,ADT,M,58,Emirati,0
P-012018-02,BK-012018,ADT,F,66,Emirati,0
P-012018-03,BK-012018,CHD,F,3,Bahraini,0
P-012018-04,BK-012018,INF,M,0,Kuwaiti,0
P-012019-01,BK-012019,ADT,F,36,Qatari,0
P-012019-02,BK-012019,INF,M,1,Omani,0
P-012020-01,BK-012020,ADT,M,36,Pakistani,1
P-012021-01,BK-012021,ADT,F,29,French,0
P-012021-02,BK-012021,INF,M,1,Emirati,0
P-012021-03,BK-012021,INF,F,0,Qatari,0
P-012022-01,BK-012022,ADT,F,38,Iraqi,1
P-012023-01,BK-012023,ADT,F,25,Kuwaiti,0
P-012024-01,BK-012024,ADT,M,35,Pakistani,1
P-012024-02,BK-012024,ADT,M,22,Saudi,0
P-012025-01,BK-012025,ADT,F,55,Indian,0
P-012026-01,BK-012026,ADT,M,35,Egyptian,0
P-012026-02,BK-012026,ADT,F,56,Bahraini,1
P-012026-03,BK-012026,ADT,M,37,Egyptian,1
P-012026-04,BK-012026,INF,F,1,Syrian,0
P-012027-01,BK-012027,ADT,F,67,Saudi,0
P-012027-02,BK-012027,ADT,M,61,Filipino,0
P-012027-03,BK-012027,ADT,F,25,Kuwaiti,1
P-012027-04,BK-012027,ADT,M,55,Thai,0
P-012027-05,BK-012027,ADT,M,63,Omani,1
P-012028-01,BK-012028,ADT,F,23,Emirati,1
P-012028-02,BK-012028,ADT,M,30,Qatari,1
P-012028-03,BK-012028,ADT,M,63,Qatari,0
P-012028-04,BK-012028,ADT,M,66,Emirati,1
P-012028-05,BK-012028,CHD,F,10,Kuwaiti,0
P-012028-06,BK-012028,INF,M,1,Qatari,0
P-012029-01,BK-012029,ADT,M,45,Saudi,0
P-012029-02,BK-012029,ADT,F,56,Saudi,0
P-012029-03,BK-012029,INF,F,1,Qatari,0
P-012030-01,BK-012030,ADT,M,72,Bangladeshi,1
P-012031-01,BK-012031,ADT,F,53,Saudi,1
P-012031-02,BK-012031,INF,F,0,Omani,0
P-012032-01,BK-012032,ADT,M,70,Emirati,0
P-012033-01,BK-012033,ADT,F,34,Kuwaiti,1
P-012034-01,BK-012034,ADT,M,47,Ethiopian,0
P-012035-01,BK-012035,ADT,F,18,Emirati,1
P-012035-02,BK-012035,ADT,F,69,French,1
P-012035-03,BK-012035,ADT,M,21,Omani,0
P-012035-04,BK-012035,ADT,F,71,Qatari,1
P-012035-05,BK-012035,ADT,M,48,Saudi,1
P-012035-06,BK-012035,ADT,F,61,Saudi,0
P-012036-01,BK-012036,ADT,M,42,Turkish,0
P-012036-02,BK-012036,INF,F,1,Turkish,0
P-012037-01,BK-012037,ADT,M,31,Indonesian,1
P-012038-01,BK-012038,ADT,F,66,Kuwaiti,0
P-012038-02,BK-012038,CHD,F,6,Saudi,0
P-012038-03,BK-012038,INF,F,1,Emirati,0
P-012039-01,BK-012039,ADT,F,72,Bahraini,0
P-012039-02,BK-012039,CHD,M,7,Italian,0
P-012040-01,BK-012040,ADT,F,24,Saudi,0
P-012040-02,BK-012040,ADT,M,19,Qatari,1
P-012040-03,BK-012040,ADT,M,50,Bahraini,0
P-012040-04,BK-012040,CHD,M,10,Omani,0
P-012041-01,BK-012041,ADT,M,35,Omani,0
P-012042-01,BK-012042,ADT,M,60,Qatari,0
P-012042-02,BK-012042,ADT,M,64,Pakistani,1
P-012042-03,BK-012042,ADT,M,62,Sri Lankan,1
P-012042-04,BK-012042,ADT,M,61,Bangladeshi,0
P-012042-05,BK-012042,ADT,M,43,Emirati,1
P-012042-06,BK-012042,ADT,M,31,Bahraini,1
P-012043-01,BK-012043,ADT,F,54,Emirati,0
P-012043-02,BK-012043,ADT,F,57,Qatari,0
P-012043-03,BK-012043,ADT,F,56,Kuwaiti,0
P-012043-04,BK-012043,CHD,M,2,Emirati,0
P-012044-01,BK-012044,ADT,M,44,Bangladeshi,0
P-012044-02,BK-012044,ADT,M,53,Kuwaiti,1
P-012044-03,BK-012044,CHD,M,8,Emirati,0
P-012045-01,BK-012045,ADT,F,23,Bahraini,0
P-012045-02,BK-012045,ADT,M,66,Omani,0
P-012045-03,BK-012045,ADT,F,30,Chinese,0
P-012045-04,BK-012045,CHD,M,5,Omani,0
P-012045-05,BK-012045,CHD,M,11,Saudi,0
P-012046-01,BK-012046,ADT,M,27,Saudi,0
P-012046-02,BK-012046,CHD,M,5,Sri Lankan,0
P-012047-01,BK-012047,ADT,F,62,Saudi,1
P-012047-02,BK-012047,CHD,M,3,Kuwaiti,0
P-012048-01,BK-012048,ADT,M,55,French,1
P-012049-01,BK-012049,ADT,M,50,German,0
P-012049-02,BK-012049,ADT,F,29,Bahraini,1
P-012049-03,BK-012049,ADT,F,25,Saudi,0
P-012050-01,BK-012050,ADT,F,33,Saudi,1
P-012050-02,BK-012050,ADT,M,60,Bangladeshi,0
P-012051-01,BK-012051,ADT,M,40,Japanese,0
P-012051-02,BK-012051,ADT,M,18,Pakistani,0
P-012051-03,BK-012051,CHD,F,6,Chinese,0
P-012052-01,BK-012052,ADT,M,42,Emirati,1
P-012052-02,BK-012052,INF,F,0,Saudi,0
P-012053-01,BK-012053,ADT,M,22,Emirati,0
P-012053-02,BK-012053,ADT,F,67,Bahraini,0
P-012053-03,BK-012053,ADT,M,37,Bahraini,0
P-012053-04,BK-012053,ADT,F,70,Saudi,0
P-012054-01,BK-012054,ADT,M,68,Emirati,0
P-012054-02,BK-012054,ADT,M,66,Emirati,0
P-012054-03,BK-012054,ADT,F,34,Bahraini,1
P-012054-04,BK-012054,INF,M,1,Bahraini,0
P-012055-01,BK-012055,ADT,M,45,Bahraini,1
P-012055-02,BK-012055,ADT,M,41,Kuwaiti,1
P-012055-03,BK-012055,INF,M,1,Turkish,0
P-012056-01,BK-012056,ADT,M,64,Kuwaiti,0
P-012056-02,BK-012056,CHD,M,3,New Zealander,0
P-012057-01,BK-012057,ADT,M,70,Qatari,0
P-012057-02,BK-012057,ADT,F,23,Indian,0
P-012057-03,BK-012057,ADT,M,30,Bangladeshi,0
P-012057-04,BK-012057,ADT,M,50,Omani,1
P-012057-05,BK-012057,CHD,F,11,Sri Lankan,0
P-012058-01,BK-012058,ADT,M,57,Indonesian,1
P-012058-02,BK-012058,CHD,F,7,Indonesian,0
P-012058-03,BK-012058,INF,F,0,Indonesian,0
P-012059-01,BK-012059,ADT,F,37,Qatari,0
P-012059-02,BK-012059,ADT,F,60,Saudi,0
P-012060-01,BK-012060,ADT,F,48,Saudi,0
P-012060-02,BK-012060,INF,M,1,Omani,0
P-012061-01,BK-012061,ADT,F,63,Bahraini,0
P-012061-02,BK-012061,ADT,M,32,Saudi,1
P-012061-03,BK-012061,ADT,M,40,Qatari,0
P-012061-04,BK-012061,INF,F,1,Bahraini,0
P-012061-05,BK-012061,INF,F,0,Spanish,0
P-012062-01,BK-012062,ADT,M,47,Kuwaiti,0
P-012062-02,BK-012062,ADT,M,60,Sri Lankan,0
P-012062-03,BK-012062,CHD,F,10,Pakistani,0
P-012062-04,BK-012062,INF,M,0,Sri Lankan,0
P-012063-01,BK-012063,ADT,F,69,Bahraini,0
P-012064-01,BK-012064,ADT,M,29,Canadian,1
P-012064-02,BK-012064,ADT,F,64,Canadian,0
P-012064-03,BK-012064,ADT,M,54,Kuwaiti,0
P-012064-04,BK-012064,INF,F,1,American,0
P-012065-01,BK-012065,ADT,F,54,Qatari,0
P-012065-02,BK-012065,CHD,M,4,Bahraini,0
P-012066-01,BK-012066,ADT,F,55,Omani,1
P-012066-02,BK-012066,ADT,M,49,Qatari,0
P-012067-01,BK-012067,ADT,M,68,French,0
P-012068-01,BK-012068,ADT,F,56,Saudi,1
P-012068-02,BK-012068,ADT,F,19,Emirati,0
P-012068-03,BK-012068,INF,F,0,British,0
P-012069-01,BK-012069,ADT,M,31,Egyptian,1
P-012069-02,BK-012069,ADT,M,35,Egyptian,0
P-012069-03,BK-012069,ADT,F,44,Lebanese,1
P-012069-04,BK-012069,ADT,F,58,Lebanese,0
P-012069-05,BK-012069,CHD,M,2,German,0
P-012070-01,BK-012070,ADT,F,60,Kuwaiti,1
P-012070-02,BK-012070,CHD,M,3,Saudi,0
P-012071-01,BK-012071,ADT,F,57,Iraqi,0
P-012071-02,BK-012071,CHD,M,5,Egyptian,0
P-012072-01,BK-012072,ADT,F,27,Omani,0
P-012072-02,BK-012072,ADT,F,63,Omani,1
P-012073-01,BK-012073,ADT,M,34,Italian,0
P-012073-02,BK-012073,ADT,M,38,Spanish,1
P-012073-03,BK-012073,ADT,M,49,Indian,0
P-012074-01,BK-012074,ADT,M,36,Sri Lankan,0
P-012074-02,BK-012074,CHD,F,2,Pakistani,0
P-012075-01,BK-012075,ADT,F,26,Qatari,0
P-012076-01,BK-012076,ADT,F,57,Emirati,0
P-012077-01,BK-012077,ADT,M,55,Emirati,0
P-012077-02,BK-012077,ADT,M,50,Turkish,1
P-012077-03,BK-012077,ADT,F,71,Emirati,1
P-012077-04,BK-012077,ADT,F,30,German,0
P-012077-05,BK-012077,ADT,F,35,Qatari,0
P-012077-06,BK-012077,ADT,M,52,Turkish,1
P-012078-01,BK-012078,ADT,F,48,Bahraini,0
P-012079-01,BK-012079,ADT,M,47,Pakistani,0
P-012079-02,BK-012079,ADT,M,62,Canadian,0
P-012079-03,BK-012079,ADT,M,47,Bangladeshi,0
P-012079-04,BK-012079,ADT,F,50,Nepali,0
P-012080-01,BK-012080,ADT,M,28,Bahraini,0
P-012080-02,BK-012080,ADT,M,71,Bahraini,1
P-012081-01,BK-012081,ADT,F,23,Qatari,1
P-012082-01,BK-012082,ADT,M,19,Qatari,1
P-012082-02,BK-012082,ADT,M,23,Kuwaiti,0
P-012082-03,BK-012082,INF,F,0,Qatari,0
P-012083-01,BK-012083,ADT,M,42,Pakistani,1
P-012083-02,BK-012083,ADT,F,19,Bahraini,1
P-012083-03,BK-012083,ADT,M,57,Qatari,0
P-012083-04,BK-012083,INF,F,0,Omani,0
P-012083-05,BK-012083,INF,F,0,Bahraini,0
P-012084-01,BK-012084,ADT,M,51,Omani,0
P-012085-01,BK-012085,ADT,M,31,Bahraini,0
P-012085-02,BK-012085,ADT,M,23,Kuwaiti,0
P-012085-03,BK-012085,ADT,F,40,Kuwaiti,1
P-012085-04,BK-012085,CHD,F,3,Bahraini,0
P-012085-05,BK-012085,INF,M,1,Kuwaiti,0
P-012086-01,BK-012086,ADT,F,19,Japanese,1
P-012086-02,BK-012086,ADT,M,23,Filipino,0
P-012086-03,BK-012086,CHD,M,6,Indonesian,0
P-012086-04,BK-012086,CHD,M,10,Filipino,0
P-012087-01,BK-012087,ADT,M,55,Kuwaiti,1
P-012087-02,BK-012087,ADT,M,71,Spanish,1
P-012088-01,BK-012088,ADT,F,55,Indian,1
P-012088-02,BK-012088,INF,F,1,Kuwaiti,0
P-012089-01,BK-012089,ADT,M,26,Qatari,0
P-012090-01,BK-012090,ADT,F,46,Kuwaiti,1
P-012090-02,BK-012090,ADT,M,57,Spanish,0
P-012091-01,BK-012091,ADT,M,51,Saudi,1
P-012092-01,BK-012092,ADT,M,29,Filipino,0
P-012092-02,BK-012092,INF,M,0,Saudi,0
P-012093-01,BK-012093,ADT,F,22,Pakistani,0
P-012093-02,BK-012093,ADT,F,41,Qatari,0
P-012093-03,BK-012093,CHD,M,2,Qatari,0
P-012093-04,BK-012093,INF,M,0,Emirati,0
P-012094-01,BK-012094,ADT,M,42,Indonesian,0
P-012095-01,BK-012095,ADT,M,36,Kenyan,0
P-012095-02,BK-012095,CHD,F,8,Nigerian,0
P-012096-01,BK-012096,ADT,F,36,Lebanese,0
P-012096-02,BK-012096,CHD,F,3,South African,0
P-012096-03,BK-012096,CHD,F,10,Lebanese,0
P-012097-01,BK-012097,ADT,F,52,Saudi,0
P-012097-02,BK-012097,ADT,F,29,Bahraini,1
P-012097-03,BK-012097,ADT,M,53,Kuwaiti,0
P-012097-04,BK-012097,ADT,F,24,Bahraini,0
P-012097-05,BK-012097,INF,F,1,Italian,0
P-012098-01,BK-012098,ADT,F,63,Jordanian,0
P-012098-02,BK-012098,ADT,M,26,Emirati,1
P-012098-03,BK-012098,ADT,M,40,Emirati,0
P-012098-04,BK-012098,INF,F,0,Egyptian,0
P-012099-01,BK-012099,ADT,F,68,Italian,0
P-012099-02,BK-012099,CHD,F,6,Italian,0
P-012100-01,BK-012100,ADT,F,45,Emirati,0
P-012100-02,BK-012100,CHD,F,2,Qatari,0
P-012100-03,BK-012100,INF,F,0,Omani,0
P-012101-01,BK-012101,ADT,M,31,Thai,0
P-012101-02,BK-012101,ADT,F,68,Indonesian,1
P-012101-03,BK-012101,ADT,F,18,Filipino,0
P-012101-04,BK-012101,ADT,F,18,Thai,0
P-012101-05,BK-012101,ADT,F,51,Malaysian,0
P-012102-01,BK-012102,ADT,F,67,Omani,0
P-012102-02,BK-012102,INF,M,0,Saudi,0
P-012103-01,BK-012103,ADT,M,38,Sri Lankan,0
P-012103-02,BK-012103,INF,M,0,Bangladeshi,0
P-012104-01,BK-012104,ADT,F,32,Italian,1
P-012104-02,BK-012104,ADT,M,63,German,1
P-012104-03,BK-012104,ADT,M,44,Turkish,0
P-012105-01,BK-012105,ADT,F,69,Emirati,1
P-012106-01,BK-012106,ADT,M,71,Italian,1
P-012107-01,BK-012107,ADT,F,40,German,0
P-012108-01,BK-012108,ADT,F,53,Brazilian,0
P-012109-01,BK-012109,ADT,M,18,Kuwaiti,1
P-012109-02,BK-012109,ADT,F,64,Qatari,0
P-012110-01,BK-012110,ADT,M,52,Syrian,1
P-012111-01,BK-012111,ADT,M,47,Italian,1
P-012111-02,BK-012111,ADT,M,65,Bangladeshi,0
P-012112-01,BK-012112,ADT,F,55,Sri Lankan,0
P-012112-02,BK-012112,ADT,M,69,Bahraini,0
P-012112-03,BK-012112,INF,M,1,Emirati,0
P-012113-01,BK-012113,ADT,F,25,Filipino,0
P-012113-02,BK-012113,INF,F,1,Emirati,0
P-012114-01,BK-012114,ADT,M,63,Indian,1
P-012115-01,BK-012115,ADT,F,29,Emirati,0
P-012115-02,BK-012115,ADT,F,54,Pakistani,1
P-012115-03,BK-012115,ADT,M,40,Pakistani,1
P-012115-04,BK-012115,ADT,F,70,Kuwaiti,0
P-012115-05,BK-012115,ADT,F,39,Saudi,0
P-012116-01,BK-012116,ADT,F,27,Egyptian,1
P-012116-02,BK-012116,ADT,F,65,Egyptian,0
P-012116-03,BK-012116,ADT,F,35,Iraqi,0
P-012116-04,BK-012116,ADT,F,57,Jordanian,0
P-012116-05,BK-012116,ADT,M,66,Syrian,0
P-012116-06,BK-012116,CHD,F,8,New Zealander,0
P-012117-01,BK-012117,ADT,F,29,Emirati,0
P-012117-02,BK-012117,CHD,M,2,Omani,0
P-012118-01,BK-012118,ADT,M,18,German,0
P-012118-02,BK-012118,CHD,M,10,Egyptian,0
P-012119-01,BK-012119,ADT,M,52,Omani,0
P-012119-02,BK-012119,ADT,M,70,Omani,0
P-012119-03,BK-012119,ADT,F,42,Saudi,1
P-012119-04,BK-012119,ADT,F,69,Saudi,1
P-012120-01,BK-012120,ADT,M,31,British,1
P-012121-01,BK-012121,ADT,M,25,Qatari,0
P-012121-02,BK-012121,CHD,F,5,Saudi,0
P-012122-01,BK-012122,ADT,M,49,Iraqi,0
P-012122-02,BK-012122,CHD,M,11,Iraqi,0
P-012122-03,BK-012122,INF,F,1,Japanese,0
P-012123-01,BK-012123,ADT,F,68,Qatari,0
P-012123-02,BK-012123,ADT,F,48,Saudi,0
P-012124-01,BK-012124,ADT,M,68,Emirati,1
P-012124-02,BK-012124,ADT,F,45,Omani,1
P-012124-03,BK-012124,ADT,F,37,Australian,1
P-012124-04,BK-012124,ADT,M,32,New Zealander,1
P-012124-05,BK-012124,INF,F,0,Australian,0
P-012125-01,BK-012125,ADT,M,47,British,0
P-012125-02,BK-012125,ADT,M,25,German,0
P-012125-03,BK-012125,ADT,F,57,British,1
P-012125-04,BK-012125,ADT,M,41,Spanish,0
P-012125-05,BK-012125,ADT,M,36,British,0
P-012126-01,BK-012126,ADT,F,40,Korean,1
P-012127-01,BK-012127,ADT,M,19,Emirati,1
P-012127-02,BK-012127,ADT,M,58,Qatari,0
P-012127-03,BK-012127,ADT,M,69,French,1
P-012128-01,BK-012128,ADT,M,25,Saudi,1
P-012129-01,BK-012129,ADT,F,31,Saudi,1
P-012129-02,BK-012129,ADT,F,27,Saudi,0
P-012129-03,BK-012129,INF,F,1,Saudi,0
P-012130-01,BK-012130,ADT,F,63,Omani,0
P-012131-01,BK-012131,ADT,F,40,Emirati,0
P-012131-02,BK-012131,ADT,M,60,Filipino,0
P-012131-03,BK-012131,ADT,F,26,Emirati,0
P-012132-01,BK-012132,ADT,F,18,Kuwaiti,0
P-012132-02,BK-012132,ADT,M,68,Qatari,0
P-012132-03,BK-012132,CHD,F,8,Bangladeshi,0
P-012132-04,BK-012132,CHD,M,8,Emirati,0
P-012133-01,BK-012133,ADT,M,44,South African,0
P-012134-01,BK-012134,ADT,F,57,Spanish,1
P-012135-01,BK-012135,ADT,F,54,Omani,0
P-012136-01,BK-012136,ADT,M,59,Omani,0
P-012136-02,BK-012136,ADT,M,38,Qatari,1
P-012136-03,BK-012136,ADT,F,36,Omani,0
P-012136-04,BK-012136,ADT,F,39,Qatari,0
P-012136-05,BK-012136,CHD,M,2,Saudi,0
P-012136-06,BK-012136,CHD,F,11,Kuwaiti,0
P-012137-01,BK-012137,ADT,F,42,Spanish,0
P-012137-02,BK-012137,ADT,F,62,American,0
P-012137-03,BK-012137,INF,M,1,German,0
P-012138-01,BK-012138,ADT,M,44,Bahraini,0
P-012138-02,BK-012138,ADT,M,37,Australian,1
P-012138-03,BK-012138,CHD,F,2,Emirati,0
P-012138-04,BK-012138,CHD,M,11,Saudi,0
P-012139-01,BK-012139,ADT,F,32,Bahraini,1
P-012140-01,BK-012140,ADT,F,64,Bangladeshi,1
P-012141-01,BK-012141,ADT,M,38,Bahraini,0
P-012141-02,BK-012141,CHD,M,8,Qatari,0
P-012142-01,BK-012142,ADT,M,54,Bahraini,1
P-012143-01,BK-012143,ADT,F,54,Bahraini,0
P-012143-02,BK-012143,ADT,M,24,Saudi,0
P-012143-03,BK-012143,ADT,M,36,Italian,0
P-012143-04,BK-012143,ADT,F,19,Bahraini,0
P-012143-05,BK-012143,INF,M,1,Qatari,0
P-012144-01,BK-012144,ADT,F,35,British,0
P-012144-02,BK-012144,CHD,F,4,German,0
P-012145-01,BK-012145,ADT,F,39,Bahraini,0
P-012146-01,BK-012146,ADT,M,70,Omani,0
P-012147-01,BK-012147,ADT,F,23,Syrian,0
P-012147-02,BK-012147,ADT,M,61,Bahraini,0
P-012147-03,BK-012147,ADT,F,29,Egyptian,1
P-012147-04,BK-012147,ADT,F,62,Omani,0
P-012147-05,BK-012147,CHD,F,6,Emirati,0
P-012147-06,BK-012147,INF,F,1,Kuwaiti,0
P-012148-01,BK-012148,ADT,F,39,Emirati,1
P-012149-01,BK-012149,ADT,F,34,Iraqi,0
P-012149-02,BK-012149,ADT,M,19,Emirati,0
P-012149-03,BK-012149,CHD,M,4,Saudi,0
P-012149-04,BK-012149,CHD,M,8,Saudi,0
P-012150-01,BK-012150,ADT,F,40,Pakistani,0
P-012150-02,BK-012150,ADT,M,43,Qatari,1
P-012151-01,BK-012151,ADT,M,56,Egyptian,0
P-012152-01,BK-012152,ADT,M,26,Saudi,1
P-012153-01,BK-012153,ADT,F,36,Sri Lankan,0
P-012153-02,BK-012153,ADT,M,35,Nepali,1
P-012154-01,BK-012154,ADT,F,58,Emirati,0
